space_ga_scale,0.011881092084735619,1.1851742267608643,0
space_ga_scale,0.012597212773849497,1.0404682159423828,1
space_ga_scale,0.012779939130272347,0.9656908512115479,2
space_ga_scale,0.014382889861449958,0.9383668899536133,3
space_ga_scale,0.017705724721358274,0.8968679904937744,4
space_ga_scale,0.014723909252522161,1.0707786083221436,5
space_ga_scale,0.013144081867834913,1.0745394229888916,6
space_ga_scale,0.013377504380650869,1.1906230449676514,7
space_ga_scale,0.01607672660041583,1.3708727359771729,8
space_ga_scale,0.011217741187677308,1.1645355224609375,9
whitewine,0.4432112614934722,2.0143203735351562,0
whitewine,0.4765658110355126,2.0178608894348145,1
whitewine,0.46378284179118867,1.9357948303222656,2
whitewine,0.47174603608564725,1.7354178428649902,3
whitewine,0.46979842673177324,1.6136493682861328,4
whitewine,0.4667960890446197,1.5769016742706299,5
whitewine,0.4729412935939269,1.860170841217041,6
whitewine,0.45243560316860887,2.0768418312072754,7
whitewine,0.4605583322225624,2.1331534385681152,8
whitewine,0.44319748849985224,2.080319881439209,9
dakbilgic,3.550242046928769e-05,0.42563748359680176,0
dakbilgic,3.532614199333166e-05,0.33765149116516113,1
dakbilgic,5.11669688079689e-05,0.3333415985107422,2
dakbilgic,3.670171300281031e-05,0.5268034934997559,3
dakbilgic,3.352611187330571e-05,0.40117335319519043,4
dakbilgic,2.972950962283929e-05,0.4254004955291748,5
dakbilgic,3.19343872320529e-05,0.5323469638824463,6
dakbilgic,2.384572258180823e-05,0.3332982063293457,7
dakbilgic,2.9385575849681484e-05,0.36191701889038086,8
dakbilgic,3.3279807621997325e-05,0.32373523712158203,9
mg_scale,0.014167366274361787,0.4431753158569336,0
mg_scale,0.01517138073953805,0.4334263801574707,1
mg_scale,0.013466019399569075,0.4953596591949463,2
mg_scale,0.014646262662020808,0.4960629940032959,3
mg_scale,0.014530797654570075,0.5690116882324219,4
mg_scale,0.014635677742533788,0.5648796558380127,5
mg_scale,0.014257264463010028,0.8656651973724365,6
mg_scale,0.013064316082477554,0.661522388458252,7
mg_scale,0.01325423813554958,0.5615224838256836,8
mg_scale,0.01528695218331124,0.5249578952789307,9
bias,1.1719434563690305,6.268583297729492,0
bias,1.194343997577938,5.319015741348267,1
bias,1.1521965019502092,7.112226963043213,2
bias,1.1964642074428558,6.990122556686401,3
bias,1.2303308394379617,6.026173830032349,4
bias,1.133005117068793,6.5331549644470215,5
bias,1.22753908020295,5.556863307952881,6
bias,1.1930664838998606,6.029651165008545,7
bias,1.2338851430393378,6.843205213546753,8
bias,1.141126454852064,5.574068546295166,9
cpusmall_scale,9.592249240755423,4.624477863311768,0
cpusmall_scale,9.119091464187525,4.13072943687439,1
cpusmall_scale,10.603172560330485,4.205878496170044,2
cpusmall_scale,10.45589911749649,4.223077058792114,3
cpusmall_scale,10.164091941004045,3.9433252811431885,4
cpusmall_scale,10.035284656287988,3.378969192504883,5
cpusmall_scale,10.172591489610117,3.369823455810547,6
cpusmall_scale,9.785213348821042,3.3846168518066406,7
cpusmall_scale,9.677249719172234,3.373105764389038,8
cpusmall_scale,9.102313449895806,3.3743462562561035,9
airfoil,5.657042236298677,0.30495262145996094,0
airfoil,5.87934048419193,0.30269384384155273,1
airfoil,6.148345988025224,0.30246710777282715,2
airfoil,5.261653127329225,0.3032042980194092,3
airfoil,6.769240612888348,0.3049752712249756,4
airfoil,6.4782545631684485,0.3053746223449707,5
airfoil,6.561274622678715,0.30530452728271484,6
