space_ga_scale,0.018941492957785009,22.940444946289062,0
space_ga_scale,0.022396359269182213,12.088650941848755,1
space_ga_scale,0.019852530474742438,16.079786777496338,2
space_ga_scale,0.021583407326372017,20.7518527507782,3
space_ga_scale,0.019187264423497267,27.58156418800354,4
space_ga_scale,0.018495356185021958,18.128039121627808,5
space_ga_scale,0.017071152270198433,21.06075668334961,6
space_ga_scale,0.017637509599867902,13.627692222595215,7
space_ga_scale,0.021621538017987215,2.6753783226013184,8
space_ga_scale,0.025340643782847883,4.685410976409912,9
space_ga_scale,0.023121857889670527,17.553926944732666,10
space_ga_scale,0.023295010621701471,29.887861967086792,11
space_ga_scale,0.025607407622569137,16.219990491867065,12
space_ga_scale,0.027627696286932357,6.77632999420166,13
space_ga_scale,0.020861093065983226,20.21674346923828,14
space_ga_scale,0.021717496859847978,23.354780197143555,15
space_ga_scale,0.022885182481525464,25.553911209106445,16
space_ga_scale,0.022331271050448622,21.291272163391113,17
space_ga_scale,0.022725052667600887,14.179862260818481,18
space_ga_scale,0.0238616870483662,10.850416421890259,19
whitewine,0.7331725869724849,3.855329990386963,0
whitewine,0.6898065916469879,19.43527340888977,1
whitewine,0.8936556673915497,5.797457933425903,2
whitewine,0.5766435939362088,11.552286148071289,3
whitewine,0.9753200767758061,1.961042881011963,4
whitewine,0.5764947771923948,30.713451862335205,5
whitewine,0.6625140630858305,11.580678224563599,6
whitewine,0.5470870125742607,19.244381189346313,7
whitewine,0.811932643778831,7.7297728061676025,8
whitewine,0.6723897818168041,5.76678466796875,9
whitewine,0.764017577947513,15.435551881790161,10
whitewine,0.9604181212510216,5.777606725692749,11
whitewine,0.8872874834597121,1.9360857009887695,12
whitewine,0.7799423566528328,11.575896501541138,13
whitewine,0.8374663710386896,1.9119856357574463,14
whitewine,0.6525850127276757,25.02791404724121,15
whitewine,0.7647703706658565,5.7681567668914795,16
whitewine,0.851290496192457,1.9279356002807617,17
whitewine,0.8723161084372095,9.575484991073608,18
whitewine,0.7384721030384768,9.550086259841919,19
dakbilgic,2.9969008193604727e-05,1.3911700248718262,0
dakbilgic,2.391959503049095e-05,3.354163885116577,1
dakbilgic,3.0499337873845903e-05,3.512266159057617,2
dakbilgic,2.5347269215595102e-05,2.3319761753082275,3
dakbilgic,3.46797040129276e-05,4.173215389251709,4
dakbilgic,2.301488482477169e-05,1.990776777267456,5
dakbilgic,2.419128957577865e-05,2.4599459171295166,6
dakbilgic,2.5353505210262638e-05,1.375497817993164,7
dakbilgic,2.616442085701993e-05,2.912774085998535,8
dakbilgic,2.5383436157690918e-05,3.9780209064483643,9
dakbilgic,2.43269933511694e-05,2.7576961517333984,10
dakbilgic,2.673484246908233e-05,2.1335878372192383,11
dakbilgic,3.2503819764280245e-05,3.7256202697753906,12
