housing_scale,32.6131,3.03518,0
housing_scale,20.0818,1.82711,1
housing_scale,39.249,7.69026,2
housing_scale,31.162,1.71151,3
housing_scale,12.1018,1.96033,4
housing_scale,15.4749,2.65372,5
housing_scale,17.4745,3.96775,6
housing_scale,17.1706,15.0225,7
housing_scale,24.8699,42.1176,8
housing_scale,19.6964,1.28659,9
housing_scale,18.7396,2.964,10
housing_scale,14.6589,5.34843,11
housing_scale,18.2709,1.22344,12
housing_scale,17.4511,4.46044,13
housing_scale,12.875,6.0845,14
housing_scale,21.3102,1.42237,15
housing_scale,17.7333,1.05153,16
housing_scale,26.1444,6.83249,17
housing_scale,31.3005,0.48174,18
housing_scale,46.7388,0.770446,19
mpg_scale,7.77894,3.92989,0
mpg_scale,8.07692,2.65356,1
mpg_scale,8.65505,1.05616,2
mpg_scale,10.1426,0.97483,3
mpg_scale,8.0663,2.63624,4
mpg_scale,7.69897,3.89088,5
mpg_scale,12.2304,2.12144,6
mpg_scale,8.31292,2.5946,7
mpg_scale,7.08882,1.01495,8
mpg_scale,9.01583,0.8537,9
mpg_scale,12.0846,0.881489,10
mpg_scale,9.10618,1.72721,11
mpg_scale,22.1319,0.143369,12
mpg_scale,11.6726,1.43896,13
mpg_scale,8.42038,2.2321,14
mpg_scale,8.80641,1.39455,15
mpg_scale,8.91694,2.8699,16
mpg_scale,8.82299,0.790408,17
mpg_scale,9.47393,3.35406,18
mpg_scale,7.75547,0.6888,19
airfoil,9.33473,97.1123,0
airfoil,12.3194,29.4238,1
airfoil,11.2956,65.6297,2
airfoil,10.1944,29.5753,3
airfoil,16.2268,2.47894,4
airfoil,12.8269,28.8839,5
airfoil,11.8625,42.0978,6
airfoil,11.5132,21.9071,7
airfoil,13.8166,11.3416,8
airfoil,14.5232,39.0942,9
airfoil,15.0839,59.4909,10
airfoil,12.0453,14.9077,11
airfoil,11.1362,43.1734,12
airfoil,11.2282,36.5312,13
airfoil,12.1244,23.7456,14
airfoil,9.98529,35.6128,15
airfoil,10.8751,9.63505,16
airfoil,12.4971,28.9173,17
airfoil,12.0413,20.1901,18
airfoil,12.813,23.187,19
space_ga_scale,0.0173172,1.2028,0
space_ga_scale,0.0162435,1.19909,1
space_ga_scale,0.0182296,1.19908,2
space_ga_scale,0.0159741,1.19971,3
space_ga_scale,0.0158707,1.19812,4
space_ga_scale,0.0154266,1.2076,5
space_ga_scale,0.0169267,2.03347,6
